timestamp,temperature,pressure,vibration
2025-01-30 12:34:40.518021,26.36410063316762,832.558237885405,0.632597058498876
2025-01-30 12:34:39.518031,24.17251510929205,974.9450930449666,5.69219079986869
2025-01-30 12:34:38.518033,44.42334294220352,814.1157577280111,5.4644441629195
2025-01-30 12:34:37.518034,35.55538305257508,895.5686465352046,8.375766789160219
2025-01-30 12:34:36.518035,29.506942698892946,1045.5610502188504,9.379480619037324
2025-01-30 12:34:35.518036,27.73021800651343,860.0619996128493,4.987121426317453
2025-01-30 12:34:34.518037,24.61541053336979,1045.2323094176677,6.988927586955292
2025-01-30 12:34:33.518038,31.487614767336723,908.441195870194,4.749654704615125
2025-01-30 12:34:32.518039,36.23308341037141,1127.1146872475854,2.6263796281407368
2025-01-30 12:34:31.518040,49.416587724804586,1009.3470733270378,3.3334150065845103
2025-01-30 12:34:30.518040,20.497250929695614,1042.7630928058284,0.46285341400949864
2025-01-30 12:34:29.518041,33.9154606696431,1191.414335477945,7.640722893268208
2025-01-30 12:34:28.518042,30.586822746605492,1179.7661083642854,2.108327061649101
2025-01-30 12:34:27.518043,46.317456029933545,1034.2141739733001,8.579731022699944
2025-01-30 12:34:26.518044,33.334928424101236,1198.2356469812166,9.884901156307315
2025-01-30 12:34:25.518045,41.34164819427081,948.1688140911625,2.2771868163164366
2025-01-30 12:34:24.518045,23.95717800892642,1064.9647838620513,5.158711273848179
2025-01-30 12:34:23.518047,30.13946755979531,1011.9971385725918,0.5859024859717998
2025-01-30 12:34:22.518047,39.6030113049255,1024.1569125733156,7.8026136380883395
2025-01-30 12:34:21.518048,28.720703090341523,858.4666514100845,3.8380781728905977
2025-01-30 12:34:20.518049,36.757731565588216,1043.7344719645785,5.078775811917354
2025-01-30 12:34:19.518050,38.930916689951125,975.9523348408482,5.046323084847588
2025-01-30 12:34:18.518051,23.02045875708927,944.8971363851691,4.795562986259335
2025-01-30 12:34:17.518051,24.02969126304956,815.1968250343326,7.979758508893414
2025-01-30 12:34:16.518052,32.64310318139428,962.663955847858,3.3385998445753673
2025-01-30 12:34:15.518053,36.14232768903024,924.032491510498,3.451159195405719
2025-01-30 12:34:14.518054,28.67855185833787,857.1282107406754,2.44874695546371
2025-01-30 12:34:13.518055,35.221705564590096,1058.4025763612738,8.53627464135889
2025-01-30 12:34:12.518056,20.570746303805908,886.0752058568585,2.7308580392322215
2025-01-30 12:34:11.518056,35.98647973646928,1197.9410749576045,0.16457576046670974
2025-01-30 12:34:10.518057,30.860369936623556,1025.5155483567548,1.4005630955986592
2025-01-30 12:34:09.518058,33.64972818733341,1065.4054547906574,8.91241109286142
2025-01-30 12:34:08.518059,27.047386799229777,979.2218566119636,3.850105193168616
2025-01-30 12:34:07.518060,49.87780698217949,1045.1336693345152,6.870747899097589
2025-01-30 12:34:06.518061,43.59011399951632,1045.575235298038,3.7472707407004826
2025-01-30 12:34:05.518061,34.93207649594864,1084.832641213072,8.63337378187579
2025-01-30 12:34:04.518062,42.86150569745192,1094.4616533606097,2.4705181284695508
2025-01-30 12:34:03.518063,47.47333448453749,962.2571610278035,4.636125124054487
2025-01-30 12:34:02.518064,48.4272152522127,854.7203275528411,0.2373249265603028
2025-01-30 12:34:01.518065,42.64359820170324,828.1389186331755,4.1242349649900865
2025-01-30 12:34:00.518066,29.453804258887068,894.4679603216903,1.9300766192147434
2025-01-30 12:33:59.518066,30.428407569741616,1154.5058375763117,0.6844275328387273
2025-01-30 12:33:58.518067,44.82066149972257,1069.942497818133,4.743012988768469
2025-01-30 12:33:57.518068,36.50438375707655,980.1483472789326,9.440107793620129
2025-01-30 12:33:56.518069,25.75502450752436,1143.3265881345708,8.55367381340433
2025-01-30 12:33:55.518070,37.13096007114983,802.6184286827811,9.872173430126136
2025-01-30 12:33:54.518071,48.906786244227604,940.4560093975642,1.8445917681125645
2025-01-30 12:33:53.518071,47.58859159440054,1024.3430562537465,7.837780547348558
2025-01-30 12:33:52.518072,49.399568277989715,1152.4086319312269,2.06274618284736
2025-01-30 12:33:51.518073,39.74770778718898,1025.2958349237356,5.594032170060048
2025-01-30 12:33:50.518074,20.22903255468184,1094.1834655441842,4.245787448236099
2025-01-30 12:33:49.518075,42.984810738314835,1101.0901977303552,2.8667463590596487
2025-01-30 12:33:48.518076,35.85646649623938,1198.4269325864773,3.929258126516765
2025-01-30 12:33:47.518076,30.6588971338998,972.4215277449969,7.107140205399479
2025-01-30 12:33:46.518077,23.261998058582822,871.8164280644621,9.75901224201114
